"subjectID","scanner","order","block","run","trial","onsettime","ImageLeft","ImageRight","bidIndexLeft","bidIndexRight","IsleftGo","Response","PairType","Outcome","RT","bidLeft","bidRight","X.ixationTime","session","label","PairType2"
"MRI_faces_141",1,1,1,2,9,46.01959,"2118.jpg","1035.jpg",8,13,0,"b",1,0,937.31,0.73,0.66,47.451,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,10,49.01774,"2218.jpg","2164.jpg",46,47,0,"y",2,1,1212.18,0.33,0.33,50.73499,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,11,59.01956,"1007.jpg","2063.jpg",9,15,0,"y",1,1,901.35,0.72,0.64,60.41987,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,12,64.02047,"2112.jpg","1027.jpg",52,43,1,"y",2,0,1471.44,0.27,0.36,65.98754,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,13,69.02122,"1130.jpg","2218.jpg",44,46,1,"y",2,0,1227.7,0.35,0.33,70.75025,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,14,77.02263,"1130.jpg","2006.jpg",44,49,1,"y",2,0,1190.28,0.35,0.29,78.70638,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,15,84.02388,"2089.jpg","2094.jpg",17,7,0,"y",1,1,1272.07,0.64,0.73,85.79092,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,16,88.02454,"2248.jpg","1130.jpg",48,44,0,"x",2,NA,999000,0.32,0.35,90.02508,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,17,91.0251,"2155.jpg","2248.jpg",50,48,1,"b",2,1,1171.81,0.29,0.32,92.69219,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,18,96.02602,"2155.jpg","2006.jpg",50,49,1,"y",2,0,1095.93,0.29,0.29,97.61725,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,19,99.02653,"2118.jpg","1073.jpg",8,12,0,"y",1,1,950.42,0.73,0.67,100.4769,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,20,107.0173,"2149.jpg","2006.jpg",53,49,1,"y",2,0,924.67,0.24,0.29,108.4507,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,21,113.0174,"1007.jpg","2053.jpg",9,10,0,"b",1,0,1276.52,0.72,0.69,114.8009,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,22,118.0174,"1130.jpg","1204.jpg",44,54,1,"x",2,NA,999000,0.35,0.24,120.0175,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,23,123.0175,"1013.jpg","2053.jpg",11,10,0,"y",1,1,859.44,0.67,0.69,124.3843,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,24,126.0175,"1027.jpg","2164.jpg",43,47,0,"y",2,1,793.44,0.36,0.33,127.3177,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,25,140.0178,"1013.jpg","1073.jpg",11,12,0,"y",1,1,1007.1,0.67,0.67,141.5338,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,26,143.0178,"1027.jpg","2155.jpg",43,50,0,"b",2,0,1020.14,0.36,0.29,144.5347,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,27,147.0182,"1027.jpg","2045.jpg",43,45,0,"y",2,1,1167.72,0.36,0.35,148.6853,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,28,151.0189,"2094.jpg","1013.jpg",7,11,1,"b",1,1,1001.06,0.73,0.67,152.5194,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,29,154.0192,"2181.jpg","2240.jpg",14,18,0,"y",1,1,987.76,0.66,0.63,155.5032,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,30,157.0199,"1035.jpg","2181.jpg",13,14,1,"y",1,0,1096,0.66,0.66,158.6205,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,31,163.021,"2164.jpg","2248.jpg",47,48,1,"b",2,1,959.94,0.33,0.32,164.4848,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,32,169.0221,"2094.jpg","2181.jpg",7,14,1,"b",1,1,854.82,0.73,0.66,170.3724,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,33,172.0226,"1262.jpg","1173.jpg",5,55,1,"b",4,1,908.36,0.79,0.21,173.435,1,"First Session","Sanity"
"MRI_faces_141",1,1,1,2,34,175.0231,"2149.jpg","1183.jpg",53,51,1,"b",2,1,1028.76,0.24,0.28,176.5515,1,"First Session","Low_Value"
"MRI_faces_141",1,1,1,2,35,179.0239,"2089.jpg","1073.jpg",17,12,0,"b",1,0,1001.05,0.64,0.67,180.5244,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,36,182.0243,"2053.jpg","2118.jpg",10,8,1,"y",1,0,1012.58,0.69,0.73,183.5352,1,"First Session","High_Value"
"MRI_faces_141",1,1,1,2,37,185.0249,"1246.jpg","2229.jpg",56,6,0,"y",4,1,999.04,0.2,0.78,186.5252,1,"First Session","Sanity"
"MRI_faces_141",1,1,1,2,38,188.0254,"2118.jpg","2063.jpg",8,15,0,"b",1,0,1125.56,0.73,0.64,189.6519,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,1,2.030036,"2041.jpg","2053.jpg",16,10,0,"y",1,1,937.92,0.64,0.69,3.464803,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,2,6.023581,"1035.jpg","2089.jpg",13,17,1,"y",1,0,902.35,0.66,0.64,7.431125,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,3,13.02379,"2155.jpg","2218.jpg",50,46,1,"y",2,0,1204.13,0.29,0.33,14.73253,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,4,16.02375,"1013.jpg","2240.jpg",11,18,0,"y",1,1,774.2,0.67,0.63,17.29962,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,5,21.02379,"1035.jpg","2041.jpg",13,16,1,"y",1,0,1119.15,0.66,0.64,22.64065,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,6,31.02405,"2164.jpg","1204.jpg",47,54,1,"b",2,1,1077.89,0.33,0.24,32.60747,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,7,34.0241,"2229.jpg","1173.jpg",6,55,1,"b",4,1,1293.85,0.78,0.21,35.81948,1,"First Session","Sanity"
"MRI_faces_141",1,1,2,1,8,37.02415,"2118.jpg","1073.jpg",8,12,0,"b",1,0,857.79,0.73,0.67,38.38657,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,9,46.02416,"2240.jpg","2181.jpg",18,14,1,"b",1,1,1055.75,0.63,0.66,47.57438,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,10,49.02432,"1173.jpg","1262.jpg",55,5,0,"y",4,1,1048.62,0.21,0.79,50.57444,1,"First Session","Sanity"
"MRI_faces_141",1,1,2,1,11,59.02446,"2181.jpg","2063.jpg",14,15,0,"y",1,1,909.48,0.66,0.64,60.42438,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,12,64.02443,"2089.jpg","2063.jpg",17,15,0,"y",1,1,990.5,0.64,0.64,65.50808,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,13,69.02525,"1013.jpg","1073.jpg",11,12,0,"y",1,1,1216.67,0.67,0.67,70.74225,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,14,77.02659,"2063.jpg","1007.jpg",15,9,1,"b",1,1,1067.32,0.64,0.72,78.59371,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,15,84.0278,"2089.jpg","2094.jpg",17,7,0,"b",1,0,1070.13,0.64,0.73,85.59485,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,16,88.02852,"1027.jpg","2045.jpg",43,45,0,"y",2,1,1023.41,0.36,0.35,89.54564,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,17,91.029,"2045.jpg","1183.jpg",45,51,1,"b",2,1,1292.93,0.35,0.28,92.81279,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,18,96.02991,"1183.jpg","2164.jpg",51,47,0,"y",2,1,1033.04,0.28,0.33,97.55841,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,19,99.02499,"1130.jpg","1204.jpg",44,54,1,"x",2,NA,999000,0.35,0.24,101.0252,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,20,107.025,"1130.jpg","1027.jpg",44,43,1,"b",2,1,1257.89,0.35,0.36,108.7822,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,21,113.0252,"1130.jpg","1183.jpg",44,51,1,"b",2,1,1147.77,0.35,0.28,114.6753,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,22,118.0252,"1073.jpg","2181.jpg",12,14,1,"y",1,0,893.71,0.67,0.66,119.4174,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,23,123.0254,"1007.jpg","2240.jpg",9,18,0,"y",1,1,837.56,0.72,0.63,124.3588,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,24,126.0253,"1204.jpg","2112.jpg",54,52,0,"b",2,0,976.65,0.24,0.27,127.5023,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,25,140.0257,"2118.jpg","1035.jpg",8,13,0,"b",1,0,1034.27,0.73,0.66,141.5591,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,26,143.0255,"1204.jpg","2155.jpg",54,50,0,"y",2,1,1120.39,0.24,0.29,144.6424,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,27,147.0257,"2006.jpg","2164.jpg",49,47,0,"y",2,1,738.25,0.29,0.33,148.2592,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,28,151.0258,"2112.jpg","1027.jpg",52,43,1,"b",2,1,981.14,0.27,0.36,152.5092,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,29,154.0258,"1130.jpg","2006.jpg",44,49,1,"y",2,0,1087.12,0.35,0.29,155.6093,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,30,157.0258,"1035.jpg","2181.jpg",13,14,1,"y",1,0,1158.11,0.66,0.66,158.676,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,31,163.0259,"2006.jpg","2149.jpg",49,53,0,"y",2,1,947.12,0.29,0.24,164.476,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,32,169.026,"2063.jpg","2118.jpg",15,8,1,"y",1,0,988.97,0.64,0.73,170.5099,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,33,172.0265,"2063.jpg","2041.jpg",15,16,1,"y",1,0,1191.42,0.64,0.64,173.7104,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,34,175.0271,"1204.jpg","2045.jpg",54,45,0,"y",2,1,1114.82,0.24,0.35,176.6441,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,35,179.0277,"2112.jpg","2218.jpg",52,46,1,"b",2,1,1388.18,0.27,0.33,180.9115,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,36,182.0295,"2155.jpg","2248.jpg",50,48,1,"b",2,1,1173.45,0.29,0.32,183.6954,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,1,37,185.0288,"1013.jpg","1035.jpg",11,13,0,"y",1,1,883.11,0.67,0.66,186.4125,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,1,38,188.0294,"2248.jpg","2149.jpg",48,53,0,"y",2,1,1226.53,0.32,0.24,189.7464,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,1,2.032522,"2094.jpg","2118.jpg",7,8,1,"y",1,0,832.52,0.73,0.73,3.367005,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,2,6.032708,"1073.jpg","1007.jpg",12,9,1,"b",1,1,1086.34,0.67,0.72,7.616061,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,3,13.03272,"2248.jpg","2112.jpg",48,52,0,"b",2,0,1100.33,0.32,0.27,14.63287,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,4,16.03281,"2094.jpg","2041.jpg",7,16,1,"b",1,1,1217.24,0.73,0.64,17.74969,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,5,21.03292,"1130.jpg","2218.jpg",44,46,1,"y",2,0,920.14,0.35,0.33,22.44971,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,6,31.03433,"2248.jpg","2164.jpg",48,47,0,"y",2,1,914.72,0.32,0.33,32.44996,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,7,34.03491,"2218.jpg","2149.jpg",46,53,0,"y",2,1,1152.16,0.33,0.24,35.68528,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,8,37.03534,"2164.jpg","1027.jpg",47,43,1,"b",2,1,1027.67,0.33,0.36,38.55238,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,9,46.03323,"2149.jpg","1183.jpg",53,51,1,"b",2,1,1183.81,0.24,0.28,47.72076,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,10,49.03331,"1073.jpg","2041.jpg",12,16,1,"y",1,0,909.74,0.67,0.64,50.43783,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,11,59.03351,"2240.jpg","2089.jpg",18,17,1,"y",1,0,1062.55,0.63,0.64,60.5896,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,12,64.03357,"2218.jpg","2045.jpg",46,45,0,"b",2,0,1324.58,0.33,0.35,65.85731,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,13,69.03357,"2229.jpg","1246.jpg",6,56,1,"b",4,1,1086.47,0.78,0.2,70.61705,1,"First Session","Sanity"
"MRI_faces_141",1,1,2,2,14,77.03363,"1013.jpg","2063.jpg",11,15,0,"y",1,1,837.42,0.67,0.64,78.36711,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,15,84.03376,"2248.jpg","2045.jpg",48,45,0,"b",2,0,1082.29,0.32,0.35,85.6172,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,16,88.03381,"2149.jpg","1027.jpg",53,43,1,"b",2,1,919.26,0.24,0.36,89.45071,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,17,91.03383,"1073.jpg","2089.jpg",12,17,1,"y",1,0,862.22,0.67,0.64,92.39522,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,18,96.03396,"1013.jpg","2094.jpg",11,7,0,"y",1,1,771.1,0.67,0.73,97.30073,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,19,99.03402,"2053.jpg","1013.jpg",10,11,1,"b",1,1,1166.04,0.69,0.67,100.7008,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,20,107.0342,"2155.jpg","1183.jpg",50,51,1,"b",2,1,1010.86,0.29,0.28,108.5343,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,21,113.0342,"2006.jpg","2112.jpg",49,52,0,"b",2,0,1021.81,0.29,0.27,114.5509,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,22,118.0343,"1007.jpg","1035.jpg",9,13,0,"y",1,1,1303.77,0.72,0.66,119.8344,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,23,123.0344,"2045.jpg","2006.jpg",45,49,1,"y",2,0,1190.65,0.35,0.29,124.7178,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,24,126.0344,"2053.jpg","2118.jpg",10,8,1,"y",1,0,1061.66,0.69,0.73,127.5847,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,25,140.0367,"2149.jpg","1204.jpg",53,54,1,"b",2,1,1021.33,0.24,0.24,141.5537,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,26,143.0346,"1007.jpg","2053.jpg",9,10,0,"y",1,1,1173.46,0.72,0.69,144.7044,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,27,147.0346,"1183.jpg","2112.jpg",51,52,0,"b",2,0,931.44,0.28,0.27,148.4551,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,28,151.0348,"2041.jpg","2240.jpg",16,18,0,"y",1,1,862.3,0.64,0.63,152.389,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,29,154.0347,"1007.jpg","2094.jpg",9,7,0,"y",1,1,1146.33,0.72,0.73,155.6729,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,30,157.0348,"1262.jpg","1246.jpg",5,56,1,"b",4,1,980.19,0.79,0.2,158.5067,1,"First Session","Sanity"
"MRI_faces_141",1,1,2,2,31,163.0349,"2006.jpg","2155.jpg",49,50,0,"b",2,0,1055.1,0.29,0.29,164.5912,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,32,169.0349,"2181.jpg","2053.jpg",14,10,0,"b",1,0,1252.11,0.66,0.69,170.7852,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,33,172.0351,"2089.jpg","2053.jpg",17,10,0,"b",1,0,1172.02,0.64,0.69,173.7018,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,34,175.035,"2248.jpg","1130.jpg",48,44,0,"y",2,1,1212.02,0.32,0.35,176.7433,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,35,179.0351,"1027.jpg","2155.jpg",43,50,0,"y",2,1,1218.93,0.36,0.29,180.752,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,36,182.0351,"2118.jpg","2240.jpg",8,18,0,"y",1,1,934.9,0.73,0.63,183.4686,1,"First Session","High_Value"
"MRI_faces_141",1,1,2,2,37,185.0352,"2164.jpg","2218.jpg",47,46,1,"b",2,1,989.8,0.33,0.33,186.5187,1,"First Session","Low_Value"
"MRI_faces_141",1,1,2,2,38,188.0352,"2094.jpg","2181.jpg",7,14,1,"b",1,1,1308.83,0.73,0.66,189.8457,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,1,2.031976,"1031.jpg","2112.jpg",7,9,1,"b",1,1,1330.56,0.82,0.8,3.861928,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,2,9.032068,"1226.jpg","1262.jpg",53,48,1,"b",2,1,1263.49,0.27,0.31,10.79654,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,3,22.03223,"2164.jpg","1246.jpg",50,51,1,"b",2,1,1369.31,0.29,0.28,23.89912,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,4,26.0323,"1146.jpg","1192.jpg",43,52,0,"x",2,NA,999000,0.36,0.28,28.03294,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,5,31.03316,"2118.jpg","1017.jpg",13,16,1,"b",1,1,1015.38,0.73,0.67,32.54923,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,6,34.0337,"1262.jpg","1052.jpg",48,45,0,"y",2,1,1035.84,0.31,0.34,35.56735,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,7,39.03245,"2063.jpg","2094.jpg",18,11,1,"y",1,0,888.09,0.64,0.78,40.41823,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,8,43.03253,"1146.jpg","2164.jpg",43,50,0,"b",2,0,881.99,0.36,0.29,44.41618,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,9,52.03269,"2112.jpg","2015.jpg",9,15,0,"b",1,0,1090.84,0.8,0.69,53.62059,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,10,57.03268,"1204.jpg","2248.jpg",54,47,0,"b",2,0,941.86,0.25,0.31,58.47154,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,11,61.03283,"2164.jpg","1204.jpg",50,54,1,"b",2,1,947.72,0.29,0.25,62.47217,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,12,68.03296,"1226.jpg","1210.jpg",53,46,1,"y",2,0,1035.57,0.27,0.33,69.56647,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,13,72.03292,"1073.jpg","2094.jpg",10,11,1,"y",1,0,840.62,0.79,0.78,73.3741,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,14,78.03299,"1202.jpg","2063.jpg",8,18,0,"b",1,0,1062.56,0.8,0.64,79.5918,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,15,83.03307,"1210.jpg","1052.jpg",46,45,0,"b",2,0,1011.48,0.33,0.34,84.54272,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,16,87.03316,"2063.jpg","1050.jpg",18,17,1,"b",1,1,1102.37,0.64,0.66,88.63343,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,17,90.03321,"1202.jpg","2125.jpg",8,12,0,"y",1,1,1025.33,0.8,0.75,91.55002,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,18,93.03316,"1191.jpg","2110.jpg",6,56,1,"b",4,1,909.37,0.83,0.16,94.4335,1,"First Session","Sanity"
"MRI_faces_143",1,1,1,1,19,97.03325,"2118.jpg","1027.jpg",13,14,1,"y",1,0,979.34,0.73,0.73,98.51171,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,20,110.0335,"1226.jpg","1127.jpg",53,49,1,"b",2,1,1121.05,0.27,0.3,111.6504,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,21,114.0335,"2248.jpg","1146.jpg",47,43,1,"y",2,0,927.04,0.31,0.36,115.4504,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,22,117.0335,"1027.jpg","2015.jpg",14,15,0,"b",1,0,888.01,0.73,0.69,118.4172,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,23,122.0337,"2094.jpg","1031.jpg",11,7,0,"y",1,1,861.8,0.78,0.82,123.3839,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,24,125.0336,"1027.jpg","1031.jpg",14,7,0,"y",1,1,1082.89,0.73,0.82,126.6172,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,25,129.0337,"2164.jpg","1210.jpg",50,46,1,"y",2,0,1143.84,0.29,0.33,130.6675,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,26,135.0338,"1210.jpg","1192.jpg",46,52,0,"b",2,0,1054.78,0.33,0.28,136.5851,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,27,138.0339,"1127.jpg","1173.jpg",49,44,0,"b",2,0,1081.69,0.3,0.34,139.6024,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,28,142.0339,"1027.jpg","1073.jpg",14,10,0,"y",1,1,996.69,0.73,0.79,143.5197,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,29,147.0339,"1031.jpg","1050.jpg",7,17,1,"b",1,1,881.64,0.82,0.66,148.4039,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,30,151.034,"1246.jpg","1192.jpg",51,52,0,"b",2,0,1055.58,0.28,0.28,152.5879,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,31,163.0229,"1226.jpg","1146.jpg",53,43,1,"y",2,0,1069.68,0.27,0.36,164.6011,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,32,169.0239,"2063.jpg","1017.jpg",18,16,1,"b",1,1,1208.67,0.64,0.67,170.7411,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,33,172.0343,"1246.jpg","2248.jpg",51,47,0,"b",2,0,1021.29,0.28,0.31,173.5513,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,34,176.0343,"2125.jpg","1027.jpg",12,14,1,"y",1,0,1239.24,0.75,0.73,177.7678,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,35,179.0257,"2112.jpg","2063.jpg",9,18,0,"b",1,0,1263.88,0.8,0.64,180.7928,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,1,36,182.0262,"1192.jpg","1204.jpg",52,54,1,"y",2,0,1463.34,0.28,0.25,183.9958,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,1,37,185.0344,"2155.jpg","2010.jpg",55,5,0,"y",4,1,1074.12,0.18,0.84,186.6014,1,"First Session","Sanity"
"MRI_faces_143",1,1,1,1,38,188.0273,"1017.jpg","2015.jpg",16,15,0,"b",1,0,1331.28,0.67,0.69,189.861,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,1,2.032305,"2112.jpg","2118.jpg",9,13,0,"b",1,0,1474.49,0.8,0.73,3.999347,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,2,5.032865,"2118.jpg","1050.jpg",13,17,1,"b",1,1,1068.93,0.73,0.66,6.599998,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,3,8.033371,"1173.jpg","1246.jpg",44,51,1,"b",2,1,1010.43,0.34,0.28,9.545413,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,4,13.03431,"1262.jpg","2248.jpg",48,47,0,"b",2,0,1302.48,0.31,0.31,14.83469,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,5,18.03517,"1127.jpg","1052.jpg",49,45,0,"y",2,1,1249.62,0.3,0.34,19.77893,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,6,25.02875,"1226.jpg","1204.jpg",53,54,1,"b",2,1,1137.04,0.27,0.25,26.67027,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,7,29.02878,"1017.jpg","1031.jpg",16,7,0,"y",1,1,1206.01,0.67,0.82,30.73755,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,8,32.02879,"1202.jpg","2118.jpg",8,13,0,"y",1,1,964.01,0.8,0.73,33.49573,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,9,39.02899,"1017.jpg","2125.jpg",16,12,0,"y",1,1,1135.79,0.67,0.75,40.66249,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,10,43.02901,"2125.jpg","1050.jpg",12,17,1,"y",1,0,1411.78,0.75,0.66,44.94591,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,11,46.02906,"1052.jpg","1246.jpg",45,51,1,"b",2,1,1002.73,0.34,0.28,47.5293,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,12,50.02915,"1262.jpg","1192.jpg",48,52,0,"x",2,NA,999000,0.31,0.28,52.02935,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,13,54.0291,"1210.jpg","1173.jpg",46,44,0,"b",2,0,990.69,0.33,0.34,55.52534,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,14,59.02919,"2125.jpg","2094.jpg",12,11,1,"y",1,0,858.6,0.75,0.78,60.39282,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,15,63.02927,"2118.jpg","2094.jpg",13,11,1,"y",1,0,812.53,0.73,0.78,64.34615,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,16,67.02937,"1262.jpg","1173.jpg",48,44,0,"y",2,1,943.42,0.31,0.34,68.47742,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,17,70.0294,"2015.jpg","1202.jpg",15,8,1,"y",1,0,908.38,0.69,0.8,71.42961,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,18,80.02954,"2164.jpg","1262.jpg",50,48,1,"y",2,0,1043.25,0.29,0.31,81.56286,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,19,84.02999,"2063.jpg","1027.jpg",18,14,1,"y",1,0,856.8,0.64,0.73,85.38047,1,"First Session","High_Value"
"MRI_faces_143",1,1,1,2,20,87.03064,"1127.jpg","1192.jpg",49,52,0,"b",2,0,1007.15,0.3,0.28,88.53095,1,"First Session","Low_Value"
"MRI_faces_143",1,1,1,2,21,90.03107,"1204.jpg","1052.jpg",54,45,0,"y",2,1,860.71,0.25,0.34,91.38154,1,"First Session","Low_Value"
